Unnamed: 0,Best,Brussel,Luxumburg,Month
Part 73,8,10,7,2
Part 74,4,7,1,2
Part 75,5,10,9,2
Part 76,9,7,6,2
Part 77,8,4,2,2
Part 78,4,10,4,2
Part 79,9,4,7,2
Part 80,1,5,7,2
Part 81,6,3,6,2
Part 82,9,5,8,2
Part 83,6,8,2,2
Part 84,10,2,8,2
Part 85,2,8,2,2
Part 86,3,7,7,2
Part 87,7,5,1,2
Part 88,5,1,4,2
Part 89,10,10,3,2
Part 90,10,9,7,2
Part 91,5,7,10,2
Part 92,8,2,10,2
Part 93,7,7,4,2
Part 94,5,3,10,2
Part 95,5,9,10,2
Part 96,8,4,9,2
Part 97,9,1,4,2
Part 98,4,2,5,2
Part 99,4,5,3,2
Part 100,7,7,1,2
Part 101,3,5,6,2
Part 102,2,7,4,2
Part 103,2,9,4,2
Part 104,3,4,7,2
Part 105,4,8,1,2
Part 106,7,3,1,2
Part 107,5,10,8,2
Part 108,5,9,8,2
Part 109,2,9,5,2
Part 110,2,7,2,2
Part 111,10,6,6,2
Part 112,8,10,6,2
Part 113,8,10,1,2
Part 114,2,1,7,2
Part 115,6,2,8,2
Part 116,10,2,8,2
Part 117,9,4,5,2
Part 118,10,7,2,2
Part 119,1,4,6,2
Part 120,1,3,10,2
Part 121,10,9,1,2
Part 122,3,2,9,2
Part 123,2,3,10,2
Part 124,5,5,7,2
Part 125,4,8,10,2
Part 126,9,4,5,2
Part 127,9,3,8,2
Part 128,9,7,2,2
Part 129,10,6,6,2
Part 130,1,4,3,2
Part 131,2,1,3,2
Part 132,8,10,6,2
Part 133,7,8,1,2
Part 134,8,10,7,2
Part 135,9,7,6,2
Part 136,7,10,1,2
Part 137,7,2,4,2
Part 138,7,4,10,2
Part 139,8,7,6,2
Part 140,10,6,1,2
Part 141,7,3,8,2
Part 142,3,8,1,2
Part 143,3,3,7,2
Part 144,3,7,9,2
Part 145,8,9,1,2
Part 146,7,1,5,2
Part 147,5,7,8,2
Part 148,6,9,2,2
Part 149,10,3,10,2
Part 150,8,4,4,2
Part 151,10,10,1,2
Part 152,6,6,5,2
Part 153,9,10,4,2
Part 154,9,7,7,2
Part 155,6,1,1,2
Part 156,1,8,2,2
Part 157,3,8,4,2
Part 158,4,10,8,2
Part 159,1,4,6,2
Part 160,5,4,6,2
Part 161,8,10,2,2
Part 162,1,2,8,2
Part 163,5,10,5,2
Part 164,9,6,3,2
Part 165,5,5,7,2
Part 166,10,8,7,2
Part 167,6,6,6,2
Part 168,3,5,1,2
Part 169,9,4,2,2
Part 170,1,1,4,2
Part 171,5,4,7,2
Part 172,1,10,6,2
Part 173,10,10,7,2
Part 174,4,7,1,2
Part 175,8,10,8,2
Part 176,3,7,3,2
Part 177,9,8,4,2
Part 178,3,8,10,2
Part 179,5,4,8,2
Part 180,10,5,6,2
Part 181,6,7,6,2
Part 182,10,9,3,2
Part 183,1,8,8,2
Part 184,4,4,2,2
Part 185,8,4,7,2
Part 186,1,2,7,2
Part 187,5,10,1,2
Part 188,3,5,8,2
Part 189,6,2,4,2
Part 190,6,9,7,2
Part 191,9,10,5,2
Part 192,1,2,4,2
Part 193,3,3,2,2
Part 194,5,9,10,2
Part 195,9,4,1,2
Part 196,7,1,10,2
Part 197,9,10,7,2
Part 198,3,2,10,2
Part 199,6,9,1,2
Part 200,3,4,6,2
Part 201,1,7,9,2
Part 202,10,8,7,2
Part 203,10,6,5,2
Part 204,3,3,5,2
Part 205,10,10,6,2
Part 206,5,2,5,2
Part 207,7,4,6,2
Part 208,8,2,4,2
Part 209,8,10,9,2
Part 210,10,8,5,2
Part 211,1,8,9,2
Part 212,5,9,1,2
Part 213,9,7,3,2
Part 214,1,8,3,2
Part 215,10,6,10,2
Part 216,6,7,3,2
Part 217,6,8,1,2
Part 218,3,6,8,2
Part 219,1,4,2,2
Part 220,9,5,8,2
Part 221,8,8,4,2
Part 222,7,4,3,2
Part 223,3,8,5,2
Part 224,9,7,5,2
Part 225,4,10,9,2
Part 226,4,6,1,2
Part 227,7,5,2,2
Part 228,2,1,6,2
Part 229,5,8,7,2
Part 230,6,6,9,2
Part 231,5,3,6,2
Part 232,1,1,9,2
Part 233,4,6,2,2
Part 234,4,7,1,2
Part 235,7,6,10,2
Part 236,2,4,10,2
Part 237,5,6,8,2
Part 238,4,3,8,2
Part 239,6,7,9,2
Part 240,5,5,4,2
Part 241,10,9,9,2
Part 242,1,10,10,2
Part 243,4,1,7,2
Part 244,7,7,5,2
Part 245,2,3,3,2
Part 246,1,8,5,2
Part 247,4,10,9,2
Part 248,2,5,9,2
Part 249,7,10,7,2
Part 250,10,1,4,2
Part 251,3,3,8,2
Part 252,9,10,9,2
Part 253,4,10,5,2
Part 254,10,10,5,2
Part 255,5,1,10,2
Part 256,4,3,8,2
Part 257,7,9,7,2
Part 258,3,2,9,2
Part 259,10,6,7,2
Part 260,8,1,5,2
Part 261,10,3,6,2
Part 262,7,1,4,2
Part 263,2,5,1,2
Part 264,1,4,1,2
Part 265,1,3,1,2
Part 266,10,3,7,2
Part 267,3,5,3,2
Part 268,3,3,7,2
Part 269,8,4,4,2
Part 270,8,3,7,2
Part 271,3,1,5,2
Part 272,3,7,3,2
Part 273,8,6,6,2
Part 274,2,9,3,2
Part 275,7,8,4,2
Part 276,6,7,7,2
Part 277,5,9,8,2
Part 278,2,8,10,2
Part 279,9,3,5,2
Part 280,10,1,2,2
Part 281,10,2,2,2
Part 282,9,7,4,2
Part 283,7,5,8,2
Part 284,2,6,4,2
Part 285,6,2,6,2
Part 286,7,4,4,2
Part 287,10,5,7,2
Part 288,8,5,3,2
Part 289,4,8,3,2
Part 290,2,5,1,2
Part 291,6,9,8,2
Part 292,2,3,5,2
Part 293,4,4,5,2
Part 294,7,10,3,2
Part 295,1,4,1,2
Part 296,10,2,1,2
Part 297,5,8,5,2
Part 298,10,6,6,2
Part 299,5,5,4,2
Part 300,7,5,10,2
Part 301,5,5,7,2
Part 302,7,2,7,2
Part 303,10,6,1,2
Part 304,6,2,7,2
Part 305,3,10,7,2
Part 306,2,6,5,2
Part 307,8,1,5,2
Part 308,6,4,10,2
Part 309,10,2,2,2
Part 310,5,5,3,2
Part 311,2,1,5,2
Part 312,8,4,6,2
Part 313,4,3,3,2
Part 314,3,10,1,2
Part 315,6,8,6,2
Part 316,7,2,1,2
Part 317,8,9,1,2
Part 318,4,9,6,2
Part 319,2,10,4,2
Part 320,7,9,4,2
Part 321,2,9,6,2
Part 322,1,8,9,2
Part 323,4,10,7,2
Part 324,2,4,7,2
Part 325,6,6,10,2
Part 326,1,1,7,2
Part 327,10,1,6,2
Part 328,5,1,8,2
Part 329,2,9,7,2
Part 330,2,7,6,2
Part 331,10,10,10,2
Part 332,8,7,4,2
Part 333,7,1,1,2
Part 334,4,6,7,2
Part 335,10,10,6,2
Part 336,9,10,1,2
Part 337,3,9,1,2
Part 338,9,5,2,2
Part 339,10,5,3,2
Part 340,3,10,5,2
Part 341,6,6,8,2
Part 342,10,10,8,2
Part 343,4,8,8,2
Part 344,6,6,6,2
Part 345,7,10,2,2
Part 346,10,5,6,2
Part 347,8,9,3,2
Part 348,1,2,2,2
Part 349,9,10,9,2
Part 350,8,5,4,2
Part 351,5,4,10,2
Part 352,4,2,3,2
Part 353,10,9,7,2
Part 354,9,8,3,2
Part 355,4,4,7,2
Part 356,6,1,10,2
Part 357,1,9,4,2
Part 358,3,2,7,2
Part 359,4,10,10,2
Part 360,6,8,3,2
Part 361,2,5,8,2
Part 362,9,5,1,2
Part 363,10,3,9,2
Part 364,10,5,10,2
Part 365,3,10,8,2
Part 366,5,10,5,2
Part 367,2,8,1,2
Part 368,5,4,9,2
Part 369,2,6,10,2
Part 370,8,4,8,2
Part 371,10,8,5,2
Part 372,3,2,5,2
Part 373,10,10,2,2
Part 374,8,1,7,2
Part 375,6,3,4,2
Part 376,9,8,9,2
Part 377,6,2,1,2
Part 378,4,8,6,2
Part 379,7,2,2,2
Part 380,9,1,7,2
Part 381,9,9,7,2
Part 382,6,6,5,2
Part 383,2,6,6,2
Part 384,6,9,4,2
Part 385,4,1,6,2
Part 386,1,2,9,2
Part 387,8,5,1,2
Part 388,3,6,2,2
Part 389,9,8,3,2
Part 390,3,9,2,2
Part 391,9,6,1,2
Part 392,1,6,5,2
Part 393,8,4,10,2
Part 394,6,6,2,2
Part 395,9,3,7,2
Part 396,7,8,8,2
Part 397,7,10,4,2
Part 398,2,10,10,2
Part 399,6,9,6,2
Part 400,1,8,9,2
Part 401,6,2,1,2
Part 402,5,10,1,2
Part 403,3,6,6,2
Part 404,10,5,9,2
Part 405,5,4,9,2
Part 406,8,6,10,2
Part 407,9,5,8,2
Part 408,6,1,9,2
Part 409,6,7,5,2
Part 410,7,6,3,2
Part 411,1,8,2,2
Part 412,6,8,6,2
Part 413,6,5,2,2
Part 414,7,3,6,2
Part 415,3,5,6,2
Part 416,9,5,2,2
Part 417,4,3,3,2
Part 418,9,9,6,2
Part 419,4,7,1,2
Part 420,10,1,8,2
Part 421,5,8,6,2
Part 422,4,4,8,2
Part 423,3,7,4,2
Part 424,1,3,3,2
Part 425,5,6,5,2
Part 426,6,8,2,2
Part 427,4,3,5,2
Part 428,8,6,1,2
Part 429,9,3,1,2
Part 430,2,9,4,2
Part 431,4,9,3,2
Part 432,2,4,8,2
Part 433,6,8,5,2
Part 434,3,3,6,2
Part 435,2,8,9,2
Part 436,9,3,2,2
Part 437,3,3,5,2
Part 438,3,9,2,2
Part 439,5,5,1,2
Part 440,8,4,10,2
Part 441,2,2,7,2
Part 442,2,5,6,2
Part 443,2,5,4,2
Part 444,8,8,7,2
Part 445,1,4,9,2
Part 446,8,1,7,2
Part 447,5,2,4,2
Part 448,9,7,4,2
Part 449,3,2,10,2
Part 450,3,1,6,2
Part 451,5,4,6,2
Part 452,7,4,4,2
Part 453,2,2,3,2
Part 454,6,2,7,2
Part 455,8,5,3,2
Part 456,10,4,3,2
Part 457,9,8,9,2
Part 458,3,9,3,2
Part 459,5,8,7,2
Part 460,7,6,6,2
Part 461,5,8,1,2
Part 462,1,1,1,2
Part 463,4,7,1,2
Part 464,6,5,8,2
Part 465,2,3,3,2
Part 466,6,4,1,2
Part 467,9,4,2,2
Part 468,8,9,9,2
Part 469,6,8,3,2
Part 470,8,3,8,2
Part 471,2,9,8,2
Part 472,8,4,10,2
Part 473,10,6,8,2
Part 474,2,4,3,2
Part 475,2,7,2,2
Part 476,3,9,1,2
Part 477,6,4,7,2
Part 478,7,6,8,2
Part 479,2,5,2,2
Part 480,9,9,9,2
Part 481,8,10,8,2
Part 482,2,7,6,2
Part 483,2,9,5,2
Part 484,6,5,4,2
Part 485,1,6,6,2
Part 486,5,4,10,2
Part 487,9,6,5,2
Part 488,5,6,4,2
Part 489,2,1,1,2
Part 490,7,7,1,2
Part 491,2,1,5,2
Part 492,4,9,8,2
Part 493,3,9,1,2
Part 494,7,4,3,2
Part 495,6,5,9,2
Part 496,9,10,7,2
Part 497,10,9,6,2
Part 498,7,7,8,2
Part 499,8,9,2,2
Part 500,2,6,2,2
Part 501,6,3,4,2
Part 502,1,6,5,2
Part 503,8,9,4,2
Part 504,2,9,10,2
Part 505,4,2,5,2
Part 506,3,5,3,2
Part 507,10,3,6,2
Part 508,6,8,2,2
Part 509,7,1,4,2
Part 510,7,3,4,2
Part 511,7,5,4,2
Part 512,5,10,10,2
Part 513,5,4,3,2
Part 514,9,1,5,2
Part 515,3,10,1,2
Part 516,9,7,10,2
Part 517,7,3,7,2
Part 518,6,5,3,2
Part 519,3,1,4,2
Part 520,7,8,8,2
Part 521,2,10,4,2
Part 522,5,3,9,2
Part 523,9,2,4,2
Part 524,1,8,4,2
Part 525,9,5,10,2
Part 526,7,5,10,2
Part 527,7,3,8,2
Part 528,7,2,6,2
Part 529,10,5,7,2
Part 530,9,4,1,2
Part 531,1,7,3,2
Part 532,4,1,1,2
Part 533,4,4,9,2
Part 534,10,3,5,2
Part 535,9,3,4,2
Part 536,1,5,10,2
Part 537,1,9,5,2
Part 538,3,10,5,2
Part 539,8,8,5,2
Part 540,7,2,9,2
Part 541,4,8,10,2
Part 542,8,4,4,2
Part 543,3,3,8,2
Part 544,2,1,8,2
Part 545,4,2,1,2
Part 546,4,9,1,2
Part 547,4,9,5,2
Part 548,6,7,2,2
Part 549,6,8,10,2
Part 550,2,3,1,2
Part 551,2,7,4,2
Part 552,7,2,2,2
Part 553,4,3,6,2
Part 554,7,3,10,2
Part 555,9,1,8,2
Part 556,2,2,4,2
Part 557,1,6,8,2
Part 558,2,1,2,2
Part 559,2,9,8,2
Part 560,8,2,2,2
Part 561,6,4,6,2
Part 562,2,1,7,2
Part 563,10,10,7,2
Part 564,8,2,3,2
Part 565,3,7,4,2
Part 566,8,8,10,2
Part 567,2,6,7,2
Part 568,1,4,4,2
Part 569,7,3,6,2
Part 570,6,10,5,2
Part 571,5,6,8,2
Part 572,8,1,7,2
Part 573,4,4,4,2
Part 574,8,2,4,2
Part 575,9,5,6,2
Part 576,6,10,6,2
Part 577,6,3,8,2
Part 578,2,8,4,2
Part 579,6,7,2,2
Part 580,4,10,3,2
Part 581,2,9,4,2
Part 582,3,3,2,2
Part 583,4,3,7,2
Part 584,9,7,2,2
Part 585,8,1,8,2
Part 586,2,2,8,2
Part 587,5,5,2,2
Part 588,4,5,2,2
Part 589,3,7,3,2
Part 590,10,5,9,2
Part 591,6,7,4,2
Part 592,7,6,5,2
Part 593,1,8,8,2
Part 594,7,6,8,2
Part 595,9,1,8,2
Part 596,3,2,4,2
Part 597,5,8,1,2
Part 598,1,6,5,2
Part 599,6,8,7,2
Part 600,10,4,1,2
Part 601,4,3,9,2
Part 602,6,7,1,2
Part 603,6,1,4,2
Part 604,1,6,5,2
Part 605,8,10,2,2
Part 606,8,6,9,2
Part 607,4,1,4,2
Part 608,2,1,1,2
Part 609,3,5,3,2
Part 610,9,6,2,2
Part 611,7,9,8,2
Part 612,9,10,1,2
Part 613,7,10,8,2
Part 614,10,2,5,2
Part 615,8,8,5,2
Part 616,5,7,9,2
Part 617,10,6,1,2
Part 618,6,6,9,2
Part 619,6,7,2,2
Part 620,8,9,3,2
Part 621,9,8,6,2
Part 622,8,8,3,2
Part 623,4,2,2,2
Part 624,7,7,5,2
Part 625,6,8,6,2
Part 626,8,10,10,2
Part 627,2,9,6,2
Part 628,2,6,9,2
Part 629,9,6,1,2
Part 630,8,3,10,2
Part 631,2,6,9,2
Part 632,5,4,8,2
Part 633,4,3,2,2
Part 634,8,4,1,2
Part 635,7,9,5,2
Part 636,6,2,9,2
Part 637,3,2,1,2
Part 638,8,1,2,2
Part 639,8,5,6,2
Part 640,8,7,10,2
Part 641,1,3,1,2
Part 642,7,2,5,2
Part 643,8,9,5,2
Part 644,10,9,4,2
Part 645,7,5,1,2
Part 646,1,5,6,2
Part 647,1,1,6,2
Part 648,5,6,4,2
Part 649,4,2,7,2
Part 650,5,2,3,2
Part 651,9,10,7,2
Part 652,9,8,6,2
Part 653,6,9,9,2
Part 654,1,9,10,2
Part 655,8,5,3,2
Part 656,7,5,4,2
Part 657,2,8,2,2
Part 658,2,9,8,2
Part 659,8,6,8,2
Part 660,5,4,7,2
Part 661,5,2,3,2
Part 662,2,1,4,2
Part 663,6,5,5,2
Part 664,10,7,5,2
Part 665,3,3,3,2
Part 666,6,5,9,2
Part 667,2,10,6,2
Part 668,3,7,8,2
Part 669,8,4,5,2
Part 670,8,1,7,2
Part 671,10,7,1,2
Part 672,4,7,5,2
Part 673,10,8,4,2
Part 674,4,6,3,2
Part 675,8,6,1,2
Part 676,7,8,5,2
Part 677,3,10,7,2
Part 678,10,8,10,2
Part 679,7,8,8,2
Part 680,4,10,7,2
Part 681,4,9,3,2
Part 682,2,5,10,2
Part 683,5,4,7,2
Part 684,7,6,9,2
Part 685,9,10,6,2
Part 686,2,8,5,2
Part 687,3,5,8,2
Part 688,5,7,2,2
Part 689,1,3,6,2
Part 690,10,6,9,2
Part 691,6,5,5,2
Part 692,2,9,4,2
Part 693,10,8,8,2
Part 694,7,3,2,2
Part 695,6,6,8,2
Part 696,3,5,7,2
Part 697,2,1,9,2
Part 698,10,4,7,2
Part 699,4,2,7,2
Part 700,10,10,7,2
Part 701,10,2,5,2
Part 702,3,8,7,2
Part 703,2,7,9,2
Part 704,2,4,3,2
Part 705,8,6,10,2
Part 706,8,4,1,2
Part 707,4,2,6,2
Part 708,5,7,10,2
Part 709,1,9,8,2
Part 710,1,9,1,2
Part 711,2,6,7,2
Part 712,10,6,10,2
Part 713,9,9,10,2
Part 714,6,2,4,2
Part 715,7,9,1,2
Part 716,9,1,7,2
Part 717,10,3,5,2
Part 718,9,10,6,2
Part 719,3,3,1,2
Part 720,10,3,3,2
Part 721,9,8,5,2
Part 722,9,6,6,2
Part 723,6,2,4,2
Part 724,8,2,5,2
Part 725,2,8,6,2
Part 726,5,5,2,2
Part 727,5,3,1,2
Part 728,2,5,10,2
Part 729,4,10,3,2
Part 730,1,6,9,2
Part 731,6,1,5,2
Part 732,7,10,3,2
Part 733,4,5,5,2
Part 734,4,8,4,2
Part 735,7,5,2,2
Part 736,1,4,4,2
Part 737,8,3,7,2
Part 738,5,7,7,2
Part 739,3,6,6,2
Part 740,1,7,8,2
Part 741,2,7,4,2
Part 742,2,1,8,2
Part 743,3,5,4,2
Part 744,8,6,2,2
Part 745,5,7,3,2
Part 746,6,6,10,2
Part 747,3,2,9,2
Part 748,3,3,2,2
Part 749,2,2,2,2
Part 750,4,1,5,2
Part 751,7,5,4,2
Part 752,4,3,5,2
Part 753,4,9,9,2
Part 754,3,8,5,2
Part 755,3,7,10,2
Part 756,8,6,7,2
Part 757,2,5,6,2
Part 758,5,8,8,2
Part 759,1,4,1,2
Part 760,9,1,3,2
Part 761,1,7,5,2
Part 762,3,5,7,2
Part 763,2,9,4,2
Part 764,3,4,6,2
Part 765,2,7,2,2
Part 766,2,7,6,2
Part 767,8,5,3,2
Part 768,1,3,3,2
Part 769,3,9,6,2
Part 770,1,8,5,2
Part 771,9,8,1,2
Part 772,10,7,5,2
Part 773,3,2,4,2
Part 774,7,6,4,2
Part 775,4,6,10,2
Part 776,10,4,9,2
Part 777,5,10,4,2
Part 778,3,3,3,2
Part 779,6,1,9,2
Part 780,10,6,8,2
Part 781,7,4,9,2
Part 782,5,8,7,2
Part 783,8,1,3,2
Part 784,9,10,5,2
Part 785,3,3,4,2
Part 786,6,10,10,2
Part 787,7,8,5,2
Part 788,2,7,6,2
Part 789,9,5,6,2
Part 790,9,9,10,2
Part 791,10,2,9,2
Part 792,7,4,1,2
Part 793,3,7,10,2
Part 794,6,2,7,2
Part 795,3,10,9,2
Part 796,2,5,10,2
Part 797,7,2,10,2
Part 798,8,9,10,2
Part 799,9,4,6,2
Part 800,4,6,9,2
Part 801,2,2,5,2
Part 802,7,6,10,2
Part 803,8,8,1,2
Part 804,3,7,1,2
Part 805,9,6,3,2
Part 806,10,6,1,2
Part 807,5,6,1,2
Part 808,9,1,2,2
Part 809,4,9,9,2
Part 810,2,4,7,2
Part 811,10,7,6,2
Part 812,4,6,2,2
Part 813,3,5,1,2
Part 814,5,6,8,2
Part 815,7,1,7,2
Part 816,7,4,1,2
Part 817,8,9,8,2
Part 818,10,2,7,2
Part 819,8,1,10,2
Part 820,6,6,7,2
Part 821,8,8,4,2
Part 822,7,1,10,2
Part 823,5,3,10,2
Part 824,7,2,9,2
Part 825,9,3,2,2
Part 826,1,7,6,2
Part 827,7,10,1,2
Part 828,5,1,6,2
Part 829,2,2,2,2
Part 830,8,1,6,2
Part 831,8,9,8,2
Part 832,7,1,3,2
Part 833,3,6,5,2
Part 834,10,3,2,2
Part 835,2,3,2,2
Part 836,10,3,1,2
Part 837,1,3,2,2
Part 838,6,6,6,2
Part 839,1,5,10,2
Part 840,3,4,3,2
Part 841,3,6,5,2
Part 842,7,8,6,2
Part 843,1,6,5,2
Part 844,10,8,1,2
Part 845,10,3,7,2
Part 846,10,6,7,2
Part 847,3,2,9,2
Part 848,3,6,1,2
Part 849,2,4,5,2
Part 850,9,5,7,2
Part 851,5,4,4,2
Part 852,4,4,4,2
Part 853,7,1,2,2
Part 854,7,2,9,2
Part 855,10,2,1,2
Part 856,4,4,7,2
Part 857,1,8,5,2
Part 858,4,4,4,2
Part 859,6,6,2,2
Part 860,6,6,9,2
Part 861,5,7,6,2
Part 862,8,7,9,2
Part 863,7,3,10,2
Part 864,5,10,10,2
Part 865,10,10,4,2
Part 866,8,4,6,2
Part 867,1,1,1,2
Part 868,1,9,2,2
Part 869,3,10,8,2
Part 870,3,8,4,2
Part 871,7,3,5,2
Part 872,10,7,5,2
Part 873,9,6,2,2
Part 874,6,1,5,2
Part 875,6,8,1,2
Part 876,2,6,5,2
Part 877,3,8,5,2
Part 878,4,8,2,2
Part 879,6,9,5,2
Part 880,6,3,8,2
Part 881,9,1,5,2
Part 882,9,5,7,2
Part 883,1,9,5,2
Part 884,8,4,7,2
Part 885,2,7,3,2
Part 886,9,6,10,2
Part 887,6,10,2,2
Part 888,1,2,6,2
Part 889,5,3,5,2
Part 890,3,10,8,2
Part 891,8,10,1,2
Part 892,5,1,3,2
Part 893,1,4,4,2
Part 894,2,2,3,2
Part 895,3,1,5,2
Part 896,8,10,5,2
Part 897,10,10,5,2
Part 898,9,10,7,2
Part 899,6,4,6,2
Part 900,4,8,5,2
Part 901,1,4,3,2
Part 902,10,3,2,2
Part 903,4,1,4,2
Part 904,6,4,4,2
Part 905,10,3,1,2
Part 906,2,1,7,2
Part 907,2,1,4,2
Part 908,2,6,5,2
Part 909,9,8,9,2
Part 910,4,9,6,2
Part 911,8,10,6,2
Part 912,6,7,5,2
Part 913,10,6,1,2
Part 914,4,9,9,2
Part 915,9,7,5,2
Part 916,1,3,7,2
Part 917,6,1,4,2
Part 918,4,2,6,2
Part 919,2,2,9,2
Part 920,10,1,7,2
Part 921,10,2,4,2
Part 922,2,9,5,2
Part 923,3,5,6,2
Part 924,5,1,9,2
Part 925,1,3,6,2
Part 926,9,9,5,2
Part 927,1,1,3,2
Part 928,9,1,1,2
Part 929,3,10,8,2
Part 930,1,5,5,2
Part 931,8,2,3,2
Part 932,1,1,1,2
Part 933,8,4,1,2
Part 934,5,8,1,2
Part 935,1,10,1,2
Part 936,6,7,7,2
Part 937,9,7,5,2
Part 938,7,9,7,2
Part 939,3,8,6,2
Part 940,1,4,8,2
Part 941,1,9,5,2
Part 942,5,2,6,2
Part 943,3,7,2,2
Part 944,2,3,3,2
Part 945,9,10,9,2
Part 946,3,10,4,2
Part 947,5,10,1,2
Part 948,4,5,9,2
Part 949,4,1,3,2
Part 950,8,1,1,2
Part 951,6,6,8,2
Part 952,7,10,10,2
Part 953,1,7,6,2
Part 954,8,2,2,2
Part 955,10,4,7,2
Part 956,1,1,10,2
Part 957,8,8,9,2
Part 958,1,6,7,2
Part 959,3,3,6,2
Part 960,4,2,3,2
Part 961,1,1,5,2
Part 962,2,3,2,2
Part 963,9,2,5,2
Part 964,2,1,9,2
Part 965,6,2,9,2
Part 966,7,7,6,2
Part 967,10,2,9,2
Part 968,10,10,7,2
Part 969,2,10,7,2
Part 970,1,2,9,2
Part 971,1,10,2,2
Part 972,8,9,2,2
Part 973,9,6,9,2
Part 974,6,4,1,2
Part 975,10,1,4,2
Part 976,3,1,4,2
Part 977,7,7,3,2
Part 978,6,9,8,2
Part 979,5,8,6,2
Part 980,7,10,8,2
Part 981,8,5,1,2
Part 982,2,1,1,2
Part 983,2,9,1,2
Part 984,10,6,4,2
Part 985,8,7,9,2
Part 986,2,8,4,2
Part 987,2,8,5,2
Part 988,8,2,7,2
Part 989,5,6,7,2
Part 990,2,8,10,2
Part 991,4,7,2,2
Part 992,10,3,9,2
Part 993,8,4,4,2
Part 994,2,7,4,2
Part 995,4,5,2,2
Part 996,8,10,6,2
Part 997,9,9,10,2
Part 998,10,7,10,2
Part 999,2,3,2,2
Part 1000,9,4,1,2
Part 1,7,4,10,3
Part 2,10,1,4,3
Part 3,7,5,4,3
Part 4,3,9,4,3
Part 5,1,7,3,3
Part 6,10,6,4,3
Part 7,4,4,8,3
Part 8,2,8,6,3
Part 9,8,7,8,3
Part 10,3,6,8,3
Part 11,8,9,9,3
Part 12,8,9,6,3
Part 13,8,4,5,3
Part 14,9,2,10,3
Part 15,4,1,3,3
Part 16,1,4,3,3
Part 17,10,1,9,3
Part 18,9,3,8,3
Part 19,5,2,8,3
Part 20,7,5,5,3
Part 21,1,1,7,3
Part 22,7,8,1,3
Part 23,1,2,1,3
Part 24,3,3,10,3
Part 25,7,1,8,3
Part 26,5,10,1,3
Part 27,3,4,9,3
Part 28,2,7,2,3
Part 29,6,1,10,3
Part 30,1,10,6,3
Part 31,6,1,3,3
Part 32,1,6,6,3
Part 33,10,3,7,3
Part 34,5,6,8,3
Part 35,5,4,3,3
Part 36,2,6,1,3
Part 37,7,7,5,3
Part 38,2,4,4,3
Part 39,7,9,10,3
Part 40,4,3,8,3
Part 41,1,7,9,3
Part 42,3,7,3,3
Part 43,6,4,10,3
Part 44,5,7,10,3
Part 45,6,6,1,3
Part 46,6,5,6,3
Part 47,7,10,1,3
Part 48,10,1,8,3
Part 49,4,6,1,3
Part 50,3,7,6,3
Part 51,7,3,8,3
Part 52,9,3,9,3
Part 53,7,9,5,3
Part 54,2,10,6,3
Part 55,2,9,5,3
Part 56,2,1,2,3
Part 57,2,4,6,3
Part 58,7,5,2,3
Part 59,2,6,10,3
Part 60,1,7,7,3
Part 61,2,5,1,3
Part 62,10,9,6,3
Part 63,5,2,1,3
Part 64,4,5,7,3
Part 65,3,7,5,3
Part 66,1,3,8,3
Part 67,10,3,3,3
Part 68,5,5,7,3
Part 69,7,5,4,3
Part 70,6,6,3,3
Part 71,10,4,2,3
Part 72,1,4,8,3
Part 73,9,9,10,3
Part 74,6,3,1,3
Part 75,5,3,6,3
Part 76,4,6,7,3
Part 77,4,7,8,3
Part 78,2,6,8,3
Part 79,3,7,4,3
Part 80,6,8,2,3
Part 81,10,8,4,3
Part 82,5,3,7,3
Part 83,9,7,8,3
Part 84,8,3,2,3
Part 85,2,4,9,3
Part 86,4,5,1,3
Part 87,9,5,6,3
Part 88,7,2,8,3
Part 89,8,10,8,3
Part 90,8,4,9,3
Part 91,5,4,6,3
Part 92,3,3,2,3
Part 93,7,10,6,3
Part 94,7,6,5,3
Part 95,2,1,4,3
Part 96,5,10,4,3
Part 97,9,8,3,3
Part 98,1,5,2,3
Part 99,2,4,6,3
Part 100,4,9,8,3
Part 101,5,9,5,3
Part 102,2,8,3,3
Part 103,9,5,9,3
Part 104,2,4,6,3
Part 105,4,9,6,3
Part 106,5,4,3,3
Part 107,6,7,8,3
Part 108,10,7,10,3
Part 109,2,4,8,3
Part 110,1,4,5,3
Part 111,7,1,9,3
Part 112,6,2,7,3
Part 113,5,2,7,3
Part 114,6,4,9,3
Part 115,9,5,9,3
Part 116,8,2,8,3
Part 117,3,6,2,3
Part 118,8,5,9,3
Part 119,10,2,4,3
Part 120,5,8,9,3
Part 121,4,6,2,3
Part 122,9,1,6,3
Part 123,1,7,9,3
Part 124,5,3,7,3
Part 125,10,2,5,3
Part 126,7,2,10,3
Part 127,9,10,9,3
Part 128,7,7,9,3
Part 129,8,2,7,3
Part 130,4,1,9,3
Part 131,10,10,4,3
Part 132,7,3,9,3
Part 133,7,4,8,3
Part 134,7,7,5,3
Part 135,5,2,8,3
Part 136,2,6,10,3
Part 137,9,1,6,3
Part 138,6,3,5,3
Part 139,7,2,9,3
Part 140,8,3,9,3
Part 141,10,10,4,3
Part 142,5,2,2,3
Part 143,4,1,6,3
Part 144,2,6,2,3
Part 145,2,4,10,3
Part 146,2,5,1,3
